Gene	A0106_T	A0113_T	A0135_T	A0136_T	A0156_T	A0167_T	A0169_T	A0179_T	A0180_T	A0181_T	A0184_T	A0187_T	A0188_T	A0200_T	A0204_T	A0205_T	A0209_T	A0214_T	A0234_T	A0241_T	A0265_T	A0273_T	A0282_T	A0287_T	A0312_T	A0313_T	A0353_T	A0373_T	A0375_T	A0378_T	A0383_T	A0394_T	A0395_T	A0411_T	A0421_T	A0504_T	A0526_T	A0568_T	A0605_T	A0614_T	A0629_T	A0673_T	A0680_T	A0695_T	A0715_T	A0738_T	A0740_T	A0743_T	A0760_T	A0794_T	A0804_T	A0811_T	A0825_T	A0847_T	A0927_T	A0933_T	A0934_T	A0978_T	A0982_T	A1020_T	A1063_T	A1126_T	A1156_T	A1159_T	A1170_T	A1177_T	A1183_T	A1184_T	A1191_T	A1195_T	A1197_T	A1210_T	A1211_T	A1217_T	A1220_T	A1223_T	A1230_T	A1232_T	A1245_T	A1253_T	A1270_T	A1287_T	A1301_T	A1303_T	A1314_T	A1319_T	A1320_T	A1336_T	A1346_T	A1347_T	A1358_T	A1359_T	A1360_T	A1369_T	A1380_T	A1381_T	A1403_T	A1423_T	A1430_T	A1434_T	A1444_T	A1459_T	A1461_T	A1462_T	A1463_T	A1479_T	A1485_T	A1511_T	A1532_T	A1538_T	A1543_T	A1545_T	A0118_T	A0121_T	A0128_T	A0132_T
AKAP1	86.04702158	47.31934396	53.81443437	39.98556213	44.7003143	40.81864012	66.38500432	59.73624976	85.87050804	79.04777447	87.76170426	29.25534334	69.6836654	81.15055832	58.84644272	44.07273816	83.1820314	30.73796261	34.42919402	66.7700546	59.47983209	75.68119204	43.65345987	32.11612532	86.23912464	154.7104288	51.65605713	81.75717744	63.87454183	37.6048055	40.12680599	56.53724152	73.04168572	53.27480753	42.28345711	79.95492755	39.88223326	83.40842257	90.65084329	97.5779937	117.5176464	103.1418404	41.54896853	21.47435253	27.50185939	51.74021237	24.74354788	59.4008035	123.5157883	101.7207763	48.86748453	45.04390821	31.51451188	90.0900014	159.5482174	50.20426866	67.69547153	56.91276553	46.39251704	78.0536033	52.74657405	47.0759075	126.4782527	70.74632532	58.5449574	48.84039996	93.87019241	103.5209332	54.55945104	43.31604633	25.03611701	42.0529689	25.59968243	51.27403126	55.37633573	24.94610035	63.26775254	59.27286402	35.80600055	31.19905193	60.24295829	48.85709902	60.77888168	58.51464251	48.85154441	47.31738118	58.47529969	59.29598119	48.94832635	57.87839483	57.53890267	63.7129737	62.9324507	50.75701075	48.26639562	34.36341025	45.64598192	93.37022236	49.84229067	57.08220337	63.27941256	39.56536063	65.30460035	88.89967962	92.66041647	108.3907172	98.74989689	167.6810965	44.72691158	61.79689657	54.26422499	61.08169616	47.98311921	87.11922536	59.90110978	46.28890373
AKAP10	61.15311043	52.38377498	46.85906687	60.48068622	68.88290536	65.73348781	62.31147487	55.56615416	58.26073476	63.12474203	56.36271851	63.44023135	54.35224652	42.62669168	74.33099793	55.95340185	46.6024596	59.99986064	63.61372306	51.87691337	58.235951	55.66489296	61.86412406	61.84404344	45.82273117	45.07862491	51.67180769	58.39749657	41.09314446	42.87106938	42.36043191	57.52669628	59.00951076	40.57558748	60.00031547	43.75993922	32.82647438	63.92271522	41.75143875	41.05210367	33.21108535	46.65595975	46.77585861	42.83176815	46.86647855	50.48489093	45.86026555	43.14164593	38.17735958	31.98033815	42.70916785	36.24997999	36.71952965	37.4727111	35.44770711	52.54698076	31.58757336	38.53518775	39.68865549	32.98405915	36.89124367	41.73943285	27.83964682	41.0952042	48.09526657	39.64805122	31.34302824	49.15102348	54.26825065	51.16486669	51.8334555	42.06264765	40.89666945	49.03272506	47.81897712	54.99138392	52.24143199	56.56076904	53.548983	55.54318546	58.34197834	62.00142751	53.71219453	59.31014488	53.1417166	55.44981812	52.78273613	45.11891949	58.17008412	49.74106131	50.64160775	51.84936394	63.69824222	56.61304028	60.16025455	46.0261579	58.82014169	46.67561453	45.00636274	39.38293442	44.74012066	56.57148067	37.39087934	37.81900389	39.50710494	34.65066161	43.09504513	37.13182812	40.91995395	35.14138694	45.35333218	42.63645716	42.13967459	42.80471275	59.04433101	44.77291425
AKAP11	128.5644606	59.07084943	70.27073139	136.0475945	174.1215908	150.1577967	282.4597842	100.8651746	136.9923171	80.91254832	103.9709951	122.4295122	106.653192	97.64716858	172.3569181	118.420553	105.622467	97.36221994	182.0440572	127.8660555	143.2389488	91.49198383	160.4261497	160.6083032	86.78373884	104.0987244	115.1300605	151.7620341	61.43531219	164.6164353	132.4988695	178.7820233	116.8579376	95.56317658	137.2623787	111.3941652	81.78606215	111.0030328	75.16430342	52.92192431	59.47492963	151.5816351	117.3065367	77.10473092	133.795328	137.5006175	131.0166949	105.7031418	57.16998958	47.65021168	124.3762874	108.0572833	139.4317945	107.4554921	106.955092	146.6664196	85.6299058	79.4270449	108.5567084	85.5165265	88.61248278	117.1227511	36.15703305	108.7672406	112.7693182	90.34141304	57.43334592	93.00118439	123.9172255	119.0255216	74.64688133	107.7000664	76.14101894	125.5058953	100.5953881	144.4774998	117.2019164	100.361586	155.24816	149.7902241	140.359781	136.1740215	95.80069359	95.82306558	119.5288544	93.36609901	120.2138526	41.00574268	118.7116089	84.15073471	83.06745301	80.00067816	101.3886223	140.0988041	109.3271287	51.5523178	92.00893029	102.5071515	112.7020767	124.3038146	116.8511461	143.5426262	102.3336866	107.1537932	83.53222021	62.55156565	119.6357821	80.69384205	101.7184621	71.71621358	125.8126599	138.6925827	73.00834982	63.71044403	162.3240043	67.55705551
AKAP12	43.36147967	13.37327313	33.68782606	70.37761841	72.15564357	58.9664252	73.58653919	66.81860203	67.96323715	36.05492255	30.55184794	44.93452436	30.1046975	57.02764255	127.1298255	44.27523348	101.7630026	119.9295399	146.9857994	79.66648416	98.4333725	35.13689306	67.51058862	137.1038658	23.33480648	53.27806928	34.79827307	57.42172395	18.87417989	105.3473622	15.44413256	133.2887288	29.95655568	22.67138065	93.10120448	47.95142643	50.90652023	70.2141119	19.88012626	23.16183094	16.17863468	69.20137768	74.58882631	34.5388117	78.05444372	63.16860585	71.3669074	30.30946762	48.83947786	13.9674254	52.27900606	59.56826563	189.5139934	70.52666804	54.92777296	50.462217	14.26429607	65.84962786	66.59603026	17.14351928	25.73673219	60.24451185	84.0975783	38.60936135	48.67503455	39.36028658	26.67108576	50.34678099	80.29145866	53.3973956	28.73859932	99.00649859	80.33320979	45.58637462	28.22589894	76.15119416	80.56256414	35.31611324	54.3803316	68.03594468	83.65404555	95.05617534	60.77351436	33.92778762	52.16606787	67.46469081	50.70886202	51.56200168	56.69316184	28.566429	23.19562515	29.3880248	40.38679705	53.69759909	41.48605231	9.794889284	24.8737559	53.99411094	95.51494664	99.06500095	44.47075502	91.16586537	45.28234622	94.61768186	49.65846486	21.28311497	60.41222008	19.38893458	38.97974695	32.67624499	45.03570275	72.88136299	84.49597057	42.48212194	59.80687195	24.42407562
AKAP13	53.22454276	31.5618965	47.32137767	46.3131699	58.34523061	73.59708243	75.39980365	43.6862889	51.77594413	43.72598762	31.66863425	43.53373753	36.99324893	26.2040466	55.37322975	48.23018194	49.89737595	110.390066	79.6184241	48.80397667	57.01410452	52.97252206	55.62132145	72.48922731	30.58424664	47.79897271	60.02329727	65.7887863	38.43496655	73.47404936	55.30627678	67.05754294	40.18209114	30.2002405	72.52699899	41.15706513	57.18479384	50.30174494	41.87291107	15.81539208	27.30056727	43.18968733	53.13832537	50.46232039	74.36626321	38.65722526	81.13493704	47.87300756	36.51481277	51.18403858	64.06675425	57.8405205	68.61326477	40.22441173	24.78847537	52.38408672	20.26659322	39.68387052	63.48678997	41.51457405	28.96391997	51.73376024	28.97634371	38.08188636	73.36387455	46.09349252	27.4509878	31.26276607	66.75436717	49.94601937	35.19565915	50.8633266	58.26244141	52.49386845	44.36889657	71.03624376	89.50121463	43.33488758	57.99935852	76.68943343	65.67800559	32.5746175	32.59819943	47.24669434	46.68688447	42.93854448	47.97254464	23.73405057	54.2319228	23.10266895	22.25514328	37.61515156	38.02921902	41.32178598	23.43239552	26.56715161	30.70851874	40.50771689	60.79607204	48.03028963	49.95929775	82.93801177	42.57177191	59.28603632	59.76387223	33.26311946	51.99678887	39.49675264	54.18363726	27.25313841	50.41559699	49.01995955	59.092102	51.28394767	66.11813461	49.74542125
AKAP17A	41.61114722	31.67622513	18.62211765	50.03496222	37.46461116	42.46241848	24.8233143	40.16464712	41.03117829	42.05413723	30.98201717	41.04003173	37.93899976	47.42669366	28.82906926	41.4948535	40.76020807	62.76774667	34.56856931	51.92640721	45.46403965	34.16519048	33.75705145	35.55815939	39.21479706	43.86012677	36.13859574	27.75315829	32.83773656	57.97018643	14.83005262	37.46498339	36.50319525	21.88975792	32.68332678	38.95430702	65.58521139	31.47555251	45.78661098	30.36913512	47.0291558	22.24171141	24.72683487	34.84779704	35.99266214	19.23939391	34.77195949	29.81461921	39.54042309	32.33843666	21.4501685	35.99514617	34.20249821	40.78730356	21.13003724	21.69862357	34.91443304	46.94133279	52.19107257	35.99279551	32.32732379	30.76396229	27.30762416	23.78358342	44.79107518	32.42135784	23.72933361	36.69263255	40.05137758	42.97391771	20.70873811	41.33853907	35.21162254	38.07508213	30.0118032	21.29152189	41.19110161	30.07919321	23.35478596	32.5711182	51.18975941	30.38961919	34.50248476	46.8845643	37.16542728	32.68830386	27.80562848	21.91162743	26.89295387	17.50124335	12.50255594	26.29814708	40.39439877	35.47937328	26.26494903	9.914804687	11.59149831	32.40814134	23.26218581	30.43717945	23.21884054	43.65348246	28.33221632	31.65808161	32.02398807	21.47230607	33.55065622	19.12021553	33.00653685	23.96476229	25.32059419	26.88389982	31.76831152	25.22773663	37.76581306	41.97134003
AKAP2	23.10679239	6.072039275	31.14597556	21.2257791	26.53514786	34.3376126	68.15631994	39.50739614	47.46413641	12.2232759	14.67777094	17.34277491	9.895311389	15.26818212	14.30926963	25.25547542	31.29298598	32.00021587	78.50588349	37.40370885	43.77467255	38.33608822	69.05115599	66.52081266	27.6427804	17.24284516	37.48325352	38.95334641	10.93440232	92.50901368	21.89724374	46.30182779	28.24099077	9.741510129	13.1977117	27.58059671	32.05769956	17.21564449	12.06281759	8.672356036	8.130805339	28.39637509	65.80762486	60.29112725	20.17450485	50.66854076	20.55390625	48.45522511	19.38774525	32.4376927	31.83727417	10.96392643	57.29080073	16.44658757	29.42261278	31.09345824	23.54379838	13.45706328	34.6403963	21.71978728	31.56867282	25.79567788	31.46490684	19.66269194	59.20606313	26.91634702	17.57463284	18.58942502	51.89094674	36.95011294	13.69805174	18.46891269	56.18465078	43.47725764	21.68452288	37.9114398	62.64342521	24.39746341	36.6975167	58.9858346	56.35938867	40.22694094	13.97544855	27.35794933	22.65987099	28.7125139	49.32841875	14.76622396	14.68494388	20.51160239	16.13052965	31.64549608	13.79035728	60.95851943	40.4875069	1.767744216	12.20169074	6.890666349	23.11844379	51.31436642	34.19275269	66.30204585	37.87607549	59.89154305	29.63599143	25.51705613	39.29464683	25.7599929	41.68001646	26.57270054	61.75927852	44.86969314	26.85312636	17.95588271	42.94601609	22.80762452
AKAP3	8.356331443	3.233609232	4.277077036	2.402023307	3.098628719	4.682684518	4.163120639	2.222227729	4.895711697	6.706398553	7.032043289	4.21497347	4.194422375	2.546279623	3.352804242	6.092559465	3.15869996	2.472945923	5.907581827	5.139445574	4.85477517	4.90893244	4.108172578	3.520498801	4.966537777	4.019449848	4.376572498	5.841063878	4.480285999	3.851503848	3.539248163	3.13829847	5.934894968	3.718483316	3.93667482	4.287915514	1.486554562	7.394220858	4.779127675	4.279953425	4.325415382	6.060080004	3.706053491	2.003989588	2.830506327	3.130528061	2.56273428	2.594241873	4.154512261	3.940033682	3.616496407	4.568068628	1.888087275	2.155994411	2.806735459	6.903902214	5.132023265	2.209091145	5.037109424	2.226823264	4.379864833	3.522914949	7.526830199	4.431298317	5.658237484	24.02324066	4.213132201	4.534868923	2.744136323	5.831808145	4.011163863	3.472207907	1.868741703	3.160982453	4.049679327	3.031556596	4.096272526	5.831643889	3.625673521	2.812095914	2.838534028	3.733520075	4.314969688	7.904182172	3.817790498	5.446856185	3.270655	2.525275253	1.99437611	2.776919211	4.933293752	4.198961328	4.054844505	5.343607397	3.499566911	3.287265301	4.192894648	5.15509946	4.733198111	4.077636571	3.458494406	4.592034289	4.170962255	3.769391474	3.875882584	5.847411402	3.459027984	2.46994659	6.286228402	5.245171279	6.048140741	5.870740774	12.4299401	8.257824805	9.497844572	5.817736751
AKAP5	0.497937407	0.850548173	2.776294191	2.162204686	0.292989584	0.679547483	1.124242083	0.825391239	3.361212145	4.369067632	1.679575884	2.227959847	0.395126181	0.797726213	0.563070785	0.481236207	1.565755174	0.469347126	9.122144931	0.450941135	2.507419035	3.792273788	0.6126224	0.579164134	0.238725491	0.381814502	0.850956706	3.198803365	0.731645562	2.47512973	2.86729985	0.912560517	0.574035122	0.227967423	8.84872899	2.57063275	0.25294045	1.880747844	0.856349922	1.73660747	0.90600258	0.322905394	0.543427357	5.793095949	0.31072047	0.534893467	0.703046167	0.468885186	0.231219538	2.163577203	0.202409812	2.838168038	0.404335602	0.582221813	0.552674122	2.99515408	0.40620979	0.288058797	5.074892627	0.095452222	1.133319462	0.242953783	3.49929503	0.958265219	3.826199569	1.86031514	0.758498401	1.758134956	2.894384362	2.27836187	2.178349102	0.721278873	2.460364368	0.190360542	2.69155488	0.48730093	0.753757383	2.372615174	0.492287734	2.540376023	1.133615818	2.849343795	0.35641187	0.49069149	4.04658441	0.969916145	2.200253892	2.009172286	2.819823004	2.620828405	1.266308314	2.413651612	2.019000374	1.794945505	0.202733665	2.397600488	0.236847215	0.299381485	1.940707817	0.960696792	0.488344697	3.620753789	2.231676289	1.090163887	0.493381704	0.518858861	1.995385035	1.075024677	1.263468208	2.289639211	0.601494108	0.297259004	5.383765188	0.474469881	0.905249366	0.975327281
AKAP6	5.372261299	0.91774062	1.513247496	2.720645709	3.361882416	2.653077233	3.651011164	4.347986335	3.194266609	2.133138222	1.506893421	2.437926098	1.641144311	1.127607912	4.667225762	4.058268314	2.724314993	6.151566277	4.457298294	4.414373104	5.045527875	1.523002495	3.93292447	4.946256428	1.155162421	1.218941087	2.93254598	3.10268122	0.754077308	5.122840782	2.545084622	4.465594193	2.251549063	0.849459006	7.531804017	1.966658666	1.995807872	3.376487555	1.131522619	0.63149506	1.721972224	3.3107606	3.327395203	3.741051137	4.71169475	2.24757887	4.177778072	2.824124105	1.617549296	2.233892152	2.570083483	1.985558173	4.78107893	2.794118845	1.502421558	2.970083937	0.84143235	2.2653554	2.516818537	4.014135598	1.481933005	3.488845428	2.145209948	3.023079947	4.113771427	3.605312841	1.361178059	3.044246131	3.741943356	4.117100407	2.067257856	1.840835314	7.636604766	5.121175039	2.378371433	5.558370527	4.540170198	3.18131659	4.115332795	2.714574533	3.175514904	2.62852532	2.837219651	4.635505814	3.264217634	3.07517453	5.166758346	0.578008191	4.391403688	1.969137325	0.673109339	1.843503138	3.707656121	3.660960648	2.113216555	2.207335789	3.352710008	1.915892524	4.3664478	1.709455147	1.835413219	3.769493951	2.382800924	3.273656986	2.775550386	1.079507646	2.450099146	1.655378256	2.465928154	1.721960119	1.923848162	3.733492483	3.06134521	3.069737847	3.143974639	1.560179176
AKAP7	27.63491298	50.0241172	25.42219726	32.14367568	49.6415887	32.76733168	40.37882626	20.44214075	43.55240692	69.55119483	46.99795641	39.69890042	42.60902297	31.61762638	33.96179937	36.64691306	37.64092786	26.15546455	28.45764584	41.19374175	39.39893747	37.64847415	28.37817484	27.60530063	32.873308	14.95406955	18.36147865	23.80687611	18.50375337	21.52287532	14.73013368	52.41518901	36.70649931	17.76994438	27.21001506	28.67742247	15.62688546	29.32073078	22.60623732	15.74647264	37.53712529	27.63470688	12.81460074	8.511384475	17.11047878	26.77452041	11.35833762	17.35602832	18.80083096	15.47540301	25.46722791	17.66583839	14.85643384	26.56570675	20.65381808	19.37900861	10.21641417	41.81638194	26.74930784	24.617775	7.666907775	21.50999004	18.53599262	18.9334334	13.8908874	36.34204718	16.48749319	33.98417153	21.38924068	21.82576725	31.86231126	18.93596778	8.127668737	39.41669888	12.67817256	36.52276359	18.15173875	30.9848017	33.5272416	38.18728751	25.03021174	31.97027857	36.22258334	22.27266435	34.81485462	53.04795384	42.70401001	13.36882621	39.84384973	35.30201982	20.12713379	24.58956247	33.30468406	28.67428141	51.62673678	28.34947932	29.35503296	39.28047413	18.99142155	22.32935556	14.13561209	20.52589049	25.44082213	28.05631483	25.93745026	19.39113831	29.24215744	12.10495722	18.03866813	18.70097182	40.80365814	26.46702421	15.19553991	22.08517051	22.07484223	25.25983036
AKAP8	38.21828229	32.11608016	26.58850788	42.17341084	41.60462958	43.52122133	32.20917269	32.72083235	47.15369468	31.60764609	30.28654825	39.1548422	30.6132337	29.82269473	41.40921803	35.69543086	28.64711191	53.23991332	35.69793444	47.70288691	42.14270142	32.75869526	27.4192007	41.66010254	30.53713238	33.40911867	38.77550567	39.13627953	33.83297744	42.06886481	26.97215957	40.84060315	34.74821763	28.10370679	44.08917506	37.8634429	42.61255917	38.94534126	35.02158135	12.05428207	41.48314837	37.7533815	35.9213638	34.09550384	43.6001878	31.07214003	39.49253938	33.71229172	28.43527148	29.65415086	30.47573812	40.23234522	45.3284154	34.92555643	27.20052852	38.63270844	28.19383462	41.57715655	41.72385177	36.76160148	31.64800291	31.89644218	23.09568983	31.05859603	38.88101012	37.62171396	30.5750395	34.95883917	38.30260239	35.43362301	21.78919041	35.8814099	32.17471854	28.74967689	34.54676053	32.32482287	40.16858444	42.87084184	27.67336136	32.63116967	50.71187242	38.07690389	37.82318934	41.07411966	42.6903127	39.14945853	31.15111626	28.37593668	36.75947902	27.69550715	19.99957308	28.78349146	40.02774571	33.32871422	33.8021633	31.49171871	24.85221577	35.83598822	43.25274145	35.60677381	32.6869492	52.77730156	38.54565543	35.35477601	32.27618295	30.37975731	30.02225996	30.71036047	33.03500651	26.72957872	26.99642406	36.09642986	32.56853963	33.33934393	38.21348501	33.76838305
AKAP8L	67.4857716	53.03496709	47.71471728	70.95885366	61.19164636	64.86760698	40.20208049	52.10368898	71.30165217	55.58029846	43.42693407	61.85970426	50.62964021	52.02742294	43.01854896	75.74740482	41.39146173	115.8301957	50.37959603	54.4270912	63.87119104	53.17259542	38.49181064	55.80140953	69.37050458	83.05812958	51.01766545	29.49850319	46.93860727	64.07364424	20.60953021	43.59423636	39.36008115	25.36375328	79.90991567	40.10389034	52.21568638	39.94423606	48.70542872	46.81459342	51.45534895	24.41831465	35.12327618	28.72611293	39.44265282	36.6922248	44.09000156	30.89627192	46.68344731	28.83473895	25.8233006	48.28252965	43.63163505	34.05337129	15.17941225	31.84826478	27.68126652	57.81859956	56.15900386	39.53258231	26.05769662	41.3558051	25.95330413	36.74067821	42.50135265	56.1673759	30.67971947	38.51518262	46.471571	50.74362919	39.85738637	41.15267795	57.19137934	37.48331305	30.59424802	34.71751762	40.21381477	43.60387813	29.88825296	33.7632103	72.10257886	47.60471635	49.55565435	71.22890897	49.9220951	52.00658722	45.45734823	36.91490561	52.75698672	25.74018495	23.76746508	37.63093473	53.54969484	48.83701738	51.35818681	24.20280976	23.94527046	33.08585246	35.01109289	32.26725533	22.88771748	59.51462692	28.07788709	32.36848396	29.35711974	24.94678059	36.7239207	24.27502553	32.16139492	28.37622008	28.14176607	34.44737939	38.69868506	27.72848096	33.15070672	54.15427771
AKAP9	45.67897877	64.70829665	65.72198374	54.92190221	58.33969932	45.55478254	39.41908997	61.17496466	54.79366514	56.49767353	41.07123495	45.88315083	45.95095666	67.66159203	54.75366163	53.72989792	39.68126024	51.02210385	44.30982646	38.27417032	54.34418584	65.75171403	41.0420436	39.62371634	85.77596907	89.11690043	30.54093022	41.249603	56.88071368	33.80908062	98.13206776	45.7390131	43.43399316	76.74962984	26.1931966	29.80633575	25.82599431	34.58609633	22.47858647	13.70314634	18.38007535	42.53432141	19.71381637	28.5485036	32.45738511	21.25600567	16.9493943	15.41515356	38.80644872	30.98929265	19.81206159	22.22203587	27.11683965	23.61501568	64.26034193	49.05086305	41.31972864	30.54977988	39.03832479	24.08936454	28.87017926	28.67046349	49.51174175	21.10208851	32.14416638	43.52209424	30.70550119	30.88179548	30.28434195	26.59448191	17.35679986	33.21601177	28.68334832	60.62189411	36.65920783	53.31417548	74.35126781	39.03810122	45.7364117	50.60318113	63.11263512	38.55767796	40.75140017	30.62518146	33.27302158	54.01926497	33.9145987	68.001112	47.07945015	37.82654714	40.63995096	43.95718159	39.09820234	36.15690841	27.95531471	10.68499282	23.11799263	60.43501146	76.15917856	41.31392542	60.38451728	48.65024893	39.63692244	30.83078792	28.06161716	37.47283591	47.25042306	43.14954107	28.96604363	38.09620254	55.0661	44.23179316	52.75808195	100.7330309	40.81472336	49.98275341
